4.3265
1.3261
0.7833
0.2221
-0.3443
-0.9027
-1.4399
-1.9449
-2.4088
-2.8251
-3.1902
-3.5024
-3.7621
-3.9704
-4.1292
-4.2405
-4.3059
-4.3264
-4.3025
-4.2337
-4.1189
-3.9564
-3.7443
-3.4807
-3.1644
-2.7954
-2.3753
-1.9081
-1.4003
-0.8611
-0.3017
0.2649
0.8252
1.3661
1.8762
2.3463
2.7696
3.142
3.4617
3.7287
3.9441
4.1098
4.2276
4.2994
4.3262
4.3086
4.2461
4.1379
3.9822
3.7772
3.5209
3.2121
2.8504
2.4373
1.9764
1.4738
0.9384
0.381
-0.1853
-0.7472
-1.2916
-1.8067
-2.2829
-2.7131
-3.0928
-3.42
-3.6943
-3.9169
-4.0894
-4.2139
-4.292
-4.3251
-4.3137
-4.2576
-4.1559
-4.007
-3.809
-3.5601
-3.2587
-2.9044
-2.4984
-2.0439
-1.5468
-1.0153
-0.4603
0.1056
0.669
1.2166
1.7365
2.2186
2.6556
3.0426
3.3772
3.6589
3.8887
4.0681
4.1992
4.2838
4.3232
4.318
4.2683
4.173
4.0309
3.8399
3.5982
3.3043
2.9574
2.5585
2.1106
1.6189
1.0917
0.5393
-0.0259
-0.5904
-1.141
-1.6654
-2.1534
-2.5971
-2.9913
-3.3333
-3.6225
-3.8594
-4.0459
-4.1836
-4.2747
-4.3203
-4.3214
-4.278
-4.1892
-4.0538
-3.8698
-3.6354
-3.3488
-3.0094
-2.6177
-2.1764
-1.6904
-1.1676
-0.618
-0.0539
0.5116
1.065
1.5937
2.0873
2.5376
2.939
3.2884
3.585
3.8292
4.0226
4.1671
4.2646
4.3166
4.324
4.2868
4.2045
4.0757
3.8987
3.6714
3.3923
3.0603
2.6758
2.2412
1.7612
1.243
0.6965
0.1336
-0.4326
-0.9884
-1.5213
-2.0204
-2.4771
-2.8856
-3.2425
-3.5465
-3.798
-3.9984
-4.1497
-4.2537
-4.312
-4.3256
-4.2947
-4.2188
-4.0967
-3.9265
-3.7065
-3.4347
-3.1102
-2.733
-2.3052
-1.8312
-1.3178
-0.7746
-0.2132
0.3532
0.9113
1.4482
1.9526
2.4157
2.8313
3.1955
3.5069
3.7657
3.9733
4.1313
4.2419
4.3065
4.3264
4.3018
4.2323
4.1167
3.9534
3.7405
3.4761
3.159
2.7892
2.3683
1.9004
1.392
0.8524
0.2928
-0.2738
-0.8339
-1.3744
-1.884
-2.3533
-2.7759
-3.1474
-3.4663
-3.7325
-3.9471
-4.112
-4.2291
-4.3002
-4.3263
-4.3079
-4.2448
-4.1358
-3.9794
-3.7735
-3.5165
-3.2068
-2.8443
-2.4304
-1.9688
-1.4656
-0.9297
-0.3722
0.1942
0.756
1.3
1.8145
2.29
2.7194
3.0984
3.4247
3.6982
3.92
4.0918
4.2155
4.2929
4.3253
4.3132
4.2564
4.1539
4.0043
3.8055
3.5558
3.2535
2.8984
2.4916
