experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,ball1_movement_location_0,knuckle_(0)_movement_location_0,knuckle_(1)_movement_location_0
my_experiment,maker-43722e19-1249-431f-b186-7c3af1dbbd45,1,1,1,1,4.798103,21.56505,my_experiment/maker-43722e19-1249-431f-b186-7c3af1dbbd45/S001/trackers/ball1_movement_T001.csv,my_experiment/maker-43722e19-1249-431f-b186-7c3af1dbbd45/S001/trackers/knuckle_(0)_movement_T001.csv,my_experiment/maker-43722e19-1249-431f-b186-7c3af1dbbd45/S001/trackers/knuckle_(1)_movement_T001.csv
