experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,ball1_movement_location_0,knuckle_(0)_movement_location_0,knuckle_(1)_movement_location_0
my_experiment,117_OB2_NM_B,1,1,1,1,28.01166,83.01128,my_experiment/117_OB2_NM_B/S001/trackers/ball1_movement_T001.csv,my_experiment/117_OB2_NM_B/S001/trackers/knuckle_(0)_movement_T001.csv,my_experiment/117_OB2_NM_B/S001/trackers/knuckle_(1)_movement_T001.csv
