experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,ball1_movement_location_0,knuckle_(0)_movement_location_0,knuckle_(1)_movement_location_0
my_experiment,pasta-4d0bd3f2-15ca-4f28-9ac6-bff72df0f519,1,1,1,1,3.71032,58.70985,my_experiment/pasta-4d0bd3f2-15ca-4f28-9ac6-bff72df0f519/S001/trackers/ball1_movement_T001.csv,my_experiment/pasta-4d0bd3f2-15ca-4f28-9ac6-bff72df0f519/S001/trackers/knuckle_(0)_movement_T001.csv,my_experiment/pasta-4d0bd3f2-15ca-4f28-9ac6-bff72df0f519/S001/trackers/knuckle_(1)_movement_T001.csv
