timestamp,log_type,message,stacktrace
2.56,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.,SimpleController.FixedUpdate () (at Assets/PlStream/Scripts/SimpleController.cs:92).  
2.58,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.,SimpleController.FixedUpdate () (at Assets/PlStream/Scripts/SimpleController.cs:92).  
2.6,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.,SimpleController.FixedUpdate () (at Assets/PlStream/Scripts/SimpleController.cs:92).  
2.62,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.,SimpleController.FixedUpdate () (at Assets/PlStream/Scripts/SimpleController.cs:92).  
2.64,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.,SimpleController.FixedUpdate () (at Assets/PlStream/Scripts/SimpleController.cs:92).  
2.66,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.,SimpleController.FixedUpdate () (at Assets/PlStream/Scripts/SimpleController.cs:92).  
2.68,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.,SimpleController.FixedUpdate () (at Assets/PlStream/Scripts/SimpleController.cs:92).  
2.7,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.,SimpleController.FixedUpdate () (at Assets/PlStream/Scripts/SimpleController.cs:92).  
2.72,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.,SimpleController.FixedUpdate () (at Assets/PlStream/Scripts/SimpleController.cs:92).  
2.74,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.,SimpleController.FixedUpdate () (at Assets/PlStream/Scripts/SimpleController.cs:92).  
2.76,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.,SimpleController.FixedUpdate () (at Assets/PlStream/Scripts/SimpleController.cs:92).  
2.78,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.,SimpleController.FixedUpdate () (at Assets/PlStream/Scripts/SimpleController.cs:92).  
2.8,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.,SimpleController.FixedUpdate () (at Assets/PlStream/Scripts/SimpleController.cs:92).  
2.82,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.,SimpleController.FixedUpdate () (at Assets/PlStream/Scripts/SimpleController.cs:92).  
2.84,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.,SimpleController.FixedUpdate () (at Assets/PlStream/Scripts/SimpleController.cs:92).  
2.86,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.,SimpleController.FixedUpdate () (at Assets/PlStream/Scripts/SimpleController.cs:92).  
2.88,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.,SimpleController.FixedUpdate () (at Assets/PlStream/Scripts/SimpleController.cs:92).  
2.9,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.,SimpleController.FixedUpdate () (at Assets/PlStream/Scripts/SimpleController.cs:92).  
2.92,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.,SimpleController.FixedUpdate () (at Assets/PlStream/Scripts/SimpleController.cs:92).  
2.94,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.,SimpleController.FixedUpdate () (at Assets/PlStream/Scripts/SimpleController.cs:92).  
2.96,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.,SimpleController.FixedUpdate () (at Assets/PlStream/Scripts/SimpleController.cs:92).  
2.98,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.,SimpleController.FixedUpdate () (at Assets/PlStream/Scripts/SimpleController.cs:92).  
3,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.,SimpleController.FixedUpdate () (at Assets/PlStream/Scripts/SimpleController.cs:92).  
3.02,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.,SimpleController.FixedUpdate () (at Assets/PlStream/Scripts/SimpleController.cs:92).  
3.04,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.,SimpleController.FixedUpdate () (at Assets/PlStream/Scripts/SimpleController.cs:92).  
3.06,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.,SimpleController.FixedUpdate () (at Assets/PlStream/Scripts/SimpleController.cs:92).  
3.08,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.,SimpleController.FixedUpdate () (at Assets/PlStream/Scripts/SimpleController.cs:92).  
3.1,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.,SimpleController.FixedUpdate () (at Assets/PlStream/Scripts/SimpleController.cs:92).  
3.12,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.,SimpleController.FixedUpdate () (at Assets/PlStream/Scripts/SimpleController.cs:92).  
3.14,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.,SimpleController.FixedUpdate () (at Assets/PlStream/Scripts/SimpleController.cs:92).  
3.16,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.,SimpleController.FixedUpdate () (at Assets/PlStream/Scripts/SimpleController.cs:92).  
3.18,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.,SimpleController.FixedUpdate () (at Assets/PlStream/Scripts/SimpleController.cs:92).  
3.2,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.,SimpleController.FixedUpdate () (at Assets/PlStream/Scripts/SimpleController.cs:92).  
3.22,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.,SimpleController.FixedUpdate () (at Assets/PlStream/Scripts/SimpleController.cs:92).  
3.24,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.,SimpleController.FixedUpdate () (at Assets/PlStream/Scripts/SimpleController.cs:92).  
3.26,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.,SimpleController.FixedUpdate () (at Assets/PlStream/Scripts/SimpleController.cs:92).  
3.28,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.,SimpleController.FixedUpdate () (at Assets/PlStream/Scripts/SimpleController.cs:92).  
3.3,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.,SimpleController.FixedUpdate () (at Assets/PlStream/Scripts/SimpleController.cs:92).  
3.32,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.,SimpleController.FixedUpdate () (at Assets/PlStream/Scripts/SimpleController.cs:92).  
3.34,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.,SimpleController.FixedUpdate () (at Assets/PlStream/Scripts/SimpleController.cs:92).  
3.36,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.,SimpleController.FixedUpdate () (at Assets/PlStream/Scripts/SimpleController.cs:92).  
3.38,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.,SimpleController.FixedUpdate () (at Assets/PlStream/Scripts/SimpleController.cs:92).  
3.4,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.,SimpleController.FixedUpdate () (at Assets/PlStream/Scripts/SimpleController.cs:92).  
3.42,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.,SimpleController.FixedUpdate () (at Assets/PlStream/Scripts/SimpleController.cs:92).  
3.44,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.,SimpleController.FixedUpdate () (at Assets/PlStream/Scripts/SimpleController.cs:92).  
3.46,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.,SimpleController.FixedUpdate () (at Assets/PlStream/Scripts/SimpleController.cs:92).  
3.48,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.,SimpleController.FixedUpdate () (at Assets/PlStream/Scripts/SimpleController.cs:92).  
3.5,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.,SimpleController.FixedUpdate () (at Assets/PlStream/Scripts/SimpleController.cs:92).  
3.52,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.,SimpleController.FixedUpdate () (at Assets/PlStream/Scripts/SimpleController.cs:92).  
3.54,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.,SimpleController.FixedUpdate () (at Assets/PlStream/Scripts/SimpleController.cs:92).  
3.56,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.,SimpleController.FixedUpdate () (at Assets/PlStream/Scripts/SimpleController.cs:92).  
3.58,Exception,IndexOutOfRangeException: Index was outside the bounds of the array.,SimpleController.FixedUpdate () (at Assets/PlStream/Scripts/SimpleController.cs:92).  
