experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,ball1_movement_location_0,knuckle_(0)_movement_location_0,knuckle_(1)_movement_location_0
my_experiment,mower-7c562118-3dc9-4c2f-a709-76c3f72a2223,1,1,1,1,54.3917,72.80894,my_experiment/mower-7c562118-3dc9-4c2f-a709-76c3f72a2223/S001/trackers/ball1_movement_T001.csv,my_experiment/mower-7c562118-3dc9-4c2f-a709-76c3f72a2223/S001/trackers/knuckle_(0)_movement_T001.csv,my_experiment/mower-7c562118-3dc9-4c2f-a709-76c3f72a2223/S001/trackers/knuckle_(1)_movement_T001.csv
