experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,ball1_movement_location_0,knuckle_(0)_movement_location_0,knuckle_(1)_movement_location_0
my_experiment,tutor-ef1c02e7-ca32-428b-bcbb-34b171455357,1,1,1,1,13.1929,58.24261,my_experiment/tutor-ef1c02e7-ca32-428b-bcbb-34b171455357/S001/trackers/ball1_movement_T001.csv,my_experiment/tutor-ef1c02e7-ca32-428b-bcbb-34b171455357/S001/trackers/knuckle_(0)_movement_T001.csv,my_experiment/tutor-ef1c02e7-ca32-428b-bcbb-34b171455357/S001/trackers/knuckle_(1)_movement_T001.csv
