experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,ball1_movement_location_0,knuckle_(0)_movement_location_0,knuckle_(1)_movement_location_0
my_experiment,purr-d4615792-98ee-487e-8bcb-9695d163d192,1,1,1,1,26.52447,81.52403,my_experiment/purr-d4615792-98ee-487e-8bcb-9695d163d192/S001/trackers/ball1_movement_T001.csv,my_experiment/purr-d4615792-98ee-487e-8bcb-9695d163d192/S001/trackers/knuckle_(0)_movement_T001.csv,my_experiment/purr-d4615792-98ee-487e-8bcb-9695d163d192/S001/trackers/knuckle_(1)_movement_T001.csv
