experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,ball1_movement_location_0,knuckle_(0)_movement_location_0,knuckle_(1)_movement_location_0
my_experiment,crib-b18f42bb-6bec-4031-a6c5-fef624217638,1,1,1,1,18.35993,27.62721,my_experiment/crib-b18f42bb-6bec-4031-a6c5-fef624217638/S001/trackers/ball1_movement_T001.csv,my_experiment/crib-b18f42bb-6bec-4031-a6c5-fef624217638/S001/trackers/knuckle_(0)_movement_T001.csv,my_experiment/crib-b18f42bb-6bec-4031-a6c5-fef624217638/S001/trackers/knuckle_(1)_movement_T001.csv
